city,scenario,year,model,tas_C,pr_mm_day
Reykjavik,historical,1963,GFDL-ESM4,3.758,3.128
Reykjavik,historical,1964,GFDL-ESM4,2.558,2.616
Reykjavik,historical,1965,GFDL-ESM4,2.998,2.89
Reykjavik,historical,1966,GFDL-ESM4,2.32,3.001
Reykjavik,historical,1967,GFDL-ESM4,3.725,2.928
Reykjavik,historical,1968,GFDL-ESM4,3.564,3.251
Reykjavik,historical,1969,GFDL-ESM4,3.301,3.247
Reykjavik,historical,1970,GFDL-ESM4,4.073,2.488
Reykjavik,historical,1971,GFDL-ESM4,3.766,3.003
Reykjavik,historical,1972,GFDL-ESM4,2.054,3.149
Reykjavik,historical,1973,GFDL-ESM4,2.493,2.713
Reykjavik,historical,1974,GFDL-ESM4,3.177,3.214
Reykjavik,historical,1975,GFDL-ESM4,2.285,2.97
Reykjavik,historical,1976,GFDL-ESM4,3.557,3.348
Reykjavik,historical,1977,GFDL-ESM4,1.463,2.421
Reykjavik,historical,1978,GFDL-ESM4,2.088,2.997
Reykjavik,historical,1979,GFDL-ESM4,2.626,2.551
Reykjavik,historical,1980,GFDL-ESM4,2.492,2.748
Reykjavik,historical,1981,GFDL-ESM4,2.017,2.273
Reykjavik,historical,1982,GFDL-ESM4,2.152,2.644
Reykjavik,historical,1983,GFDL-ESM4,1.494,2.793
Reykjavik,historical,1984,GFDL-ESM4,2.8,3.587
Reykjavik,historical,1985,GFDL-ESM4,3.764,3.269
Reykjavik,historical,1986,GFDL-ESM4,3.053,2.346
Reykjavik,historical,1987,GFDL-ESM4,3.877,3.737
Reykjavik,historical,1988,GFDL-ESM4,3.832,3.051
Reykjavik,historical,1989,GFDL-ESM4,3.568,3.152
Reykjavik,historical,1990,GFDL-ESM4,3.902,3.001
Reykjavik,historical,1991,GFDL-ESM4,3.724,3.096
Reykjavik,historical,1992,GFDL-ESM4,3.895,2.939
Reykjavik,historical,1993,GFDL-ESM4,4.017,3.139
Reykjavik,historical,1994,GFDL-ESM4,2.537,3.29
Reykjavik,historical,1995,GFDL-ESM4,3.374,2.862
Reykjavik,historical,1996,GFDL-ESM4,2.967,2.481
Reykjavik,historical,1997,GFDL-ESM4,3.136,2.482
Reykjavik,historical,1998,GFDL-ESM4,3.634,2.995
Reykjavik,historical,1999,GFDL-ESM4,4.076,3.014
Reykjavik,historical,2000,GFDL-ESM4,4.065,2.229
Reykjavik,historical,2001,GFDL-ESM4,4.4,3.353
Reykjavik,historical,2002,GFDL-ESM4,4.831,3.009
Reykjavik,historical,2003,GFDL-ESM4,2.974,2.279
Reykjavik,historical,2004,GFDL-ESM4,4.323,3.324
Reykjavik,historical,2005,GFDL-ESM4,2.519,3.191
Reykjavik,historical,2006,GFDL-ESM4,4.044,3.454
Reykjavik,historical,2007,GFDL-ESM4,3.923,3.285
Reykjavik,historical,2008,GFDL-ESM4,3.265,3.238
Reykjavik,historical,2009,GFDL-ESM4,3.289,2.374
Reykjavik,historical,2010,GFDL-ESM4,4.674,2.49
Reykjavik,historical,2011,GFDL-ESM4,3.918,2.757
Reykjavik,historical,2012,GFDL-ESM4,3.417,2.77
Reykjavik,historical,2013,GFDL-ESM4,3.395,3.452
Reykjavik,historical,2014,GFDL-ESM4,4.51,3.098
Reykjavik,ssp126,2015,GFDL-ESM4,3.914,2.784
Reykjavik,ssp126,2016,GFDL-ESM4,3.225,2.832
Reykjavik,ssp126,2017,GFDL-ESM4,4.135,2.89
Reykjavik,ssp126,2018,GFDL-ESM4,4.079,2.811
Reykjavik,ssp126,2019,GFDL-ESM4,4.802,3.005
Reykjavik,ssp126,2020,GFDL-ESM4,3.835,2.588
Reykjavik,ssp126,2021,GFDL-ESM4,4.513,2.387
Reykjavik,ssp126,2022,GFDL-ESM4,3.988,2.86
Reykjavik,ssp126,2023,GFDL-ESM4,3.827,3.139
Reykjavik,ssp126,2024,GFDL-ESM4,4.147,3.33
Reykjavik,ssp126,2025,GFDL-ESM4,4.347,3.11
Reykjavik,ssp126,2026,GFDL-ESM4,4.638,3.077
Reykjavik,ssp126,2027,GFDL-ESM4,5.745,3.247
Reykjavik,ssp126,2028,GFDL-ESM4,4.258,2.64
Reykjavik,ssp126,2029,GFDL-ESM4,4.503,3.217
Reykjavik,ssp126,2030,GFDL-ESM4,3.147,2.628
Reykjavik,ssp126,2031,GFDL-ESM4,3.695,2.844
Reykjavik,ssp126,2032,GFDL-ESM4,3.51,3.028
Reykjavik,ssp126,2033,GFDL-ESM4,3.564,2.718
Reykjavik,ssp126,2034,GFDL-ESM4,4.141,2.821
Reykjavik,ssp126,2035,GFDL-ESM4,3.957,3.352
Reykjavik,ssp126,2036,GFDL-ESM4,4.687,3.636
Reykjavik,ssp126,2037,GFDL-ESM4,4.0,2.6
Reykjavik,ssp126,2038,GFDL-ESM4,3.57,2.972
Reykjavik,ssp126,2039,GFDL-ESM4,4.03,2.817
Reykjavik,ssp126,2040,GFDL-ESM4,4.051,3.163
Reykjavik,ssp126,2041,GFDL-ESM4,3.257,2.934
Reykjavik,ssp126,2042,GFDL-ESM4,4.509,2.928
Reykjavik,ssp126,2043,GFDL-ESM4,3.766,3.099
Reykjavik,ssp126,2044,GFDL-ESM4,3.335,2.794
Reykjavik,ssp126,2045,GFDL-ESM4,3.955,2.636
Reykjavik,ssp126,2046,GFDL-ESM4,4.779,3.331
Reykjavik,ssp126,2047,GFDL-ESM4,2.91,2.598
Reykjavik,ssp126,2048,GFDL-ESM4,3.958,3.052
Reykjavik,ssp126,2049,GFDL-ESM4,2.998,2.933
Reykjavik,ssp126,2050,GFDL-ESM4,3.892,2.702
Reykjavik,ssp126,2051,GFDL-ESM4,4.124,2.78
Reykjavik,ssp126,2052,GFDL-ESM4,3.214,2.729
Reykjavik,ssp126,2053,GFDL-ESM4,3.732,2.661
Reykjavik,ssp126,2054,GFDL-ESM4,3.345,2.831
Reykjavik,ssp126,2055,GFDL-ESM4,3.003,3.097
Reykjavik,ssp126,2056,GFDL-ESM4,3.447,2.777
Reykjavik,ssp126,2057,GFDL-ESM4,3.772,2.849
Reykjavik,ssp126,2058,GFDL-ESM4,3.39,3.079
Reykjavik,ssp126,2059,GFDL-ESM4,3.847,3.157
Reykjavik,ssp126,2060,GFDL-ESM4,3.824,3.05
Reykjavik,ssp126,2061,GFDL-ESM4,4.146,2.754
Reykjavik,ssp126,2062,GFDL-ESM4,4.604,3.203
Reykjavik,ssp126,2063,GFDL-ESM4,3.723,3.157
Reykjavik,ssp126,2064,GFDL-ESM4,3.088,2.456
Reykjavik,ssp126,2065,GFDL-ESM4,5.355,3.133
Reykjavik,ssp126,2066,GFDL-ESM4,4.532,3.137
Reykjavik,ssp126,2067,GFDL-ESM4,4.282,2.919
Reykjavik,ssp126,2068,GFDL-ESM4,3.355,2.968
Reykjavik,ssp126,2069,GFDL-ESM4,3.776,2.413
Reykjavik,ssp126,2070,GFDL-ESM4,2.992,3.157
Reykjavik,ssp126,2071,GFDL-ESM4,4.596,2.964
Reykjavik,ssp126,2072,GFDL-ESM4,3.431,2.582
Reykjavik,ssp126,2073,GFDL-ESM4,3.053,2.659
Reykjavik,ssp126,2074,GFDL-ESM4,3.303,2.872
Reykjavik,ssp126,2075,GFDL-ESM4,3.303,2.515
Reykjavik,ssp126,2076,GFDL-ESM4,2.838,2.714
Reykjavik,ssp126,2077,GFDL-ESM4,3.252,2.578
Reykjavik,ssp126,2078,GFDL-ESM4,3.367,2.694
Reykjavik,ssp126,2079,GFDL-ESM4,3.749,2.799
Reykjavik,ssp126,2080,GFDL-ESM4,3.686,3.376
Reykjavik,ssp126,2081,GFDL-ESM4,4.394,2.828
Reykjavik,ssp126,2082,GFDL-ESM4,4.056,2.978
Reykjavik,ssp126,2083,GFDL-ESM4,2.687,2.465
Reykjavik,ssp126,2084,GFDL-ESM4,3.343,2.983
Reykjavik,ssp126,2085,GFDL-ESM4,2.924,2.74
Reykjavik,ssp126,2086,GFDL-ESM4,3.461,2.997
Reykjavik,ssp126,2087,GFDL-ESM4,2.815,2.721
Reykjavik,ssp126,2088,GFDL-ESM4,2.984,2.994
Reykjavik,ssp126,2089,GFDL-ESM4,3.362,2.978
Reykjavik,ssp126,2090,GFDL-ESM4,4.841,2.85
Reykjavik,ssp126,2091,GFDL-ESM4,2.841,2.233
Reykjavik,ssp126,2092,GFDL-ESM4,2.401,2.807
Reykjavik,ssp126,2093,GFDL-ESM4,2.634,2.722
Reykjavik,ssp126,2094,GFDL-ESM4,4.456,3.219
Reykjavik,ssp126,2095,GFDL-ESM4,3.664,2.837
Reykjavik,ssp126,2096,GFDL-ESM4,3.27,2.992
Reykjavik,ssp126,2097,GFDL-ESM4,2.94,2.929
Reykjavik,ssp126,2098,GFDL-ESM4,3.678,2.676
Reykjavik,ssp126,2099,GFDL-ESM4,3.584,2.51
Reykjavik,ssp126,2100,GFDL-ESM4,4.079,2.657
Reykjavik,ssp245,2015,GFDL-ESM4,3.796,3.202
Reykjavik,ssp245,2016,GFDL-ESM4,4.104,3.041
Reykjavik,ssp245,2017,GFDL-ESM4,3.413,2.742
Reykjavik,ssp245,2018,GFDL-ESM4,4.184,2.806
Reykjavik,ssp245,2019,GFDL-ESM4,3.779,4.216
Reykjavik,ssp245,2020,GFDL-ESM4,4.861,3.196
Reykjavik,ssp245,2021,GFDL-ESM4,3.947,2.77
Reykjavik,ssp245,2022,GFDL-ESM4,4.757,3.031
Reykjavik,ssp245,2023,GFDL-ESM4,5.076,3.406
Reykjavik,ssp245,2024,GFDL-ESM4,5.581,2.86
Reykjavik,ssp245,2025,GFDL-ESM4,4.778,3.215
Reykjavik,ssp245,2026,GFDL-ESM4,4.142,3.27
Reykjavik,ssp245,2027,GFDL-ESM4,4.729,2.982
Reykjavik,ssp245,2028,GFDL-ESM4,5.105,3.013
Reykjavik,ssp245,2029,GFDL-ESM4,4.643,3.267
Reykjavik,ssp245,2030,GFDL-ESM4,5.009,2.751
Reykjavik,ssp245,2031,GFDL-ESM4,5.261,3.487
Reykjavik,ssp245,2032,GFDL-ESM4,4.864,2.903
Reykjavik,ssp245,2033,GFDL-ESM4,5.59,3.036
Reykjavik,ssp245,2034,GFDL-ESM4,4.216,2.941
Reykjavik,ssp245,2035,GFDL-ESM4,3.432,2.364
Reykjavik,ssp245,2036,GFDL-ESM4,3.324,2.679
Reykjavik,ssp245,2037,GFDL-ESM4,3.521,3.389
Reykjavik,ssp245,2038,GFDL-ESM4,4.217,2.367
Reykjavik,ssp245,2039,GFDL-ESM4,4.163,2.768
Reykjavik,ssp245,2040,GFDL-ESM4,4.345,2.962
Reykjavik,ssp245,2041,GFDL-ESM4,2.914,3.016
Reykjavik,ssp245,2042,GFDL-ESM4,4.231,3.286
Reykjavik,ssp245,2043,GFDL-ESM4,4.036,3.101
Reykjavik,ssp245,2044,GFDL-ESM4,4.147,2.734
Reykjavik,ssp245,2045,GFDL-ESM4,4.347,3.021
Reykjavik,ssp245,2046,GFDL-ESM4,3.893,3.113
Reykjavik,ssp245,2047,GFDL-ESM4,4.325,2.78
Reykjavik,ssp245,2048,GFDL-ESM4,4.396,3.062
Reykjavik,ssp245,2049,GFDL-ESM4,3.979,3.519
Reykjavik,ssp245,2050,GFDL-ESM4,5.06,3.249
Reykjavik,ssp245,2051,GFDL-ESM4,3.618,3.095
Reykjavik,ssp245,2052,GFDL-ESM4,3.792,2.626
Reykjavik,ssp245,2053,GFDL-ESM4,3.832,3.009
Reykjavik,ssp245,2054,GFDL-ESM4,4.36,2.979
Reykjavik,ssp245,2055,GFDL-ESM4,3.414,3.009
Reykjavik,ssp245,2056,GFDL-ESM4,2.782,2.788
Reykjavik,ssp245,2057,GFDL-ESM4,3.357,3.247
Reykjavik,ssp245,2058,GFDL-ESM4,3.987,3.064
Reykjavik,ssp245,2059,GFDL-ESM4,4.133,2.591
Reykjavik,ssp245,2060,GFDL-ESM4,4.472,2.706
Reykjavik,ssp245,2061,GFDL-ESM4,3.475,2.63
Reykjavik,ssp245,2062,GFDL-ESM4,3.892,2.969
Reykjavik,ssp245,2063,GFDL-ESM4,3.637,2.499
Reykjavik,ssp245,2064,GFDL-ESM4,4.9,2.321
Reykjavik,ssp245,2065,GFDL-ESM4,3.977,2.896
Reykjavik,ssp245,2066,GFDL-ESM4,5.022,3.173
Reykjavik,ssp245,2067,GFDL-ESM4,4.831,3.136
Reykjavik,ssp245,2068,GFDL-ESM4,3.688,2.604
Reykjavik,ssp245,2069,GFDL-ESM4,4.568,3.119
Reykjavik,ssp245,2070,GFDL-ESM4,4.001,2.933
Reykjavik,ssp245,2071,GFDL-ESM4,4.601,2.793
Reykjavik,ssp245,2072,GFDL-ESM4,4.307,2.885
Reykjavik,ssp245,2073,GFDL-ESM4,4.127,3.09
Reykjavik,ssp245,2074,GFDL-ESM4,4.705,3.058
Reykjavik,ssp245,2075,GFDL-ESM4,4.555,3.054
Reykjavik,ssp245,2076,GFDL-ESM4,4.33,2.533
Reykjavik,ssp245,2077,GFDL-ESM4,4.552,3.281
Reykjavik,ssp245,2078,GFDL-ESM4,4.36,2.949
Reykjavik,ssp245,2079,GFDL-ESM4,4.585,2.901
Reykjavik,ssp245,2080,GFDL-ESM4,3.527,2.697
Reykjavik,ssp245,2081,GFDL-ESM4,5.128,3.213
Reykjavik,ssp245,2082,GFDL-ESM4,4.824,3.425
Reykjavik,ssp245,2083,GFDL-ESM4,4.551,2.742
Reykjavik,ssp245,2084,GFDL-ESM4,3.333,2.58
Reykjavik,ssp245,2085,GFDL-ESM4,3.848,3.175
Reykjavik,ssp245,2086,GFDL-ESM4,4.403,3.208
Reykjavik,ssp245,2087,GFDL-ESM4,4.969,3.052
Reykjavik,ssp245,2088,GFDL-ESM4,4.398,3.018
Reykjavik,ssp245,2089,GFDL-ESM4,4.793,3.025
Reykjavik,ssp245,2090,GFDL-ESM4,3.985,2.422
Reykjavik,ssp245,2091,GFDL-ESM4,4.286,2.933
Reykjavik,ssp245,2092,GFDL-ESM4,4.135,2.793
Reykjavik,ssp245,2093,GFDL-ESM4,4.638,2.78
Reykjavik,ssp245,2094,GFDL-ESM4,4.079,2.936
Reykjavik,ssp245,2095,GFDL-ESM4,4.367,2.604
Reykjavik,ssp245,2096,GFDL-ESM4,3.78,2.699
Reykjavik,ssp245,2097,GFDL-ESM4,4.46,3.078
Reykjavik,ssp245,2098,GFDL-ESM4,3.317,3.093
Reykjavik,ssp245,2099,GFDL-ESM4,4.289,2.406
Reykjavik,ssp245,2100,GFDL-ESM4,4.941,3.255
Reykjavik,ssp585,2015,GFDL-ESM4,3.838,2.26
Reykjavik,ssp585,2016,GFDL-ESM4,2.018,2.644
Reykjavik,ssp585,2017,GFDL-ESM4,2.691,3.045
Reykjavik,ssp585,2018,GFDL-ESM4,4.122,3.126
Reykjavik,ssp585,2019,GFDL-ESM4,3.792,3.021
Reykjavik,ssp585,2020,GFDL-ESM4,4.29,2.783
Reykjavik,ssp585,2021,GFDL-ESM4,2.877,2.7
Reykjavik,ssp585,2022,GFDL-ESM4,3.836,3.087
Reykjavik,ssp585,2023,GFDL-ESM4,5.015,2.924
Reykjavik,ssp585,2024,GFDL-ESM4,3.74,2.084
Reykjavik,ssp585,2025,GFDL-ESM4,3.543,2.547
Reykjavik,ssp585,2026,GFDL-ESM4,4.122,2.657
Reykjavik,ssp585,2027,GFDL-ESM4,3.946,3.017
Reykjavik,ssp585,2028,GFDL-ESM4,3.762,2.946
Reykjavik,ssp585,2029,GFDL-ESM4,3.759,2.754
Reykjavik,ssp585,2030,GFDL-ESM4,3.19,2.499
Reykjavik,ssp585,2031,GFDL-ESM4,4.482,3.282
Reykjavik,ssp585,2032,GFDL-ESM4,3.977,2.894
Reykjavik,ssp585,2033,GFDL-ESM4,3.134,2.836
Reykjavik,ssp585,2034,GFDL-ESM4,4.266,2.881
Reykjavik,ssp585,2035,GFDL-ESM4,5.2,3.464
Reykjavik,ssp585,2036,GFDL-ESM4,4.373,2.908
Reykjavik,ssp585,2037,GFDL-ESM4,5.039,2.308
Reykjavik,ssp585,2038,GFDL-ESM4,4.642,2.491
Reykjavik,ssp585,2039,GFDL-ESM4,4.631,3.096
Reykjavik,ssp585,2040,GFDL-ESM4,4.122,2.758
Reykjavik,ssp585,2041,GFDL-ESM4,4.653,3.083
Reykjavik,ssp585,2042,GFDL-ESM4,3.535,3.027
Reykjavik,ssp585,2043,GFDL-ESM4,3.832,2.344
Reykjavik,ssp585,2044,GFDL-ESM4,3.822,3.139
Reykjavik,ssp585,2045,GFDL-ESM4,3.422,2.491
Reykjavik,ssp585,2046,GFDL-ESM4,4.025,2.651
Reykjavik,ssp585,2047,GFDL-ESM4,4.064,3.162
Reykjavik,ssp585,2048,GFDL-ESM4,4.609,2.981
Reykjavik,ssp585,2049,GFDL-ESM4,4.747,3.092
Reykjavik,ssp585,2050,GFDL-ESM4,4.591,3.668
Reykjavik,ssp585,2051,GFDL-ESM4,4.713,3.313
Reykjavik,ssp585,2052,GFDL-ESM4,4.483,2.886
Reykjavik,ssp585,2053,GFDL-ESM4,4.956,2.599
Reykjavik,ssp585,2054,GFDL-ESM4,5.239,2.826
Reykjavik,ssp585,2055,GFDL-ESM4,4.574,2.504
Reykjavik,ssp585,2056,GFDL-ESM4,4.619,2.393
Reykjavik,ssp585,2057,GFDL-ESM4,3.352,2.831
Reykjavik,ssp585,2058,GFDL-ESM4,3.692,2.287
Reykjavik,ssp585,2059,GFDL-ESM4,5.377,2.847
Reykjavik,ssp585,2060,GFDL-ESM4,4.966,3.29
Reykjavik,ssp585,2061,GFDL-ESM4,4.533,2.453
Reykjavik,ssp585,2062,GFDL-ESM4,4.013,2.642
Reykjavik,ssp585,2063,GFDL-ESM4,4.953,2.986
Reykjavik,ssp585,2064,GFDL-ESM4,5.298,3.202
Reykjavik,ssp585,2065,GFDL-ESM4,5.202,3.212
Reykjavik,ssp585,2066,GFDL-ESM4,5.149,3.481
Reykjavik,ssp585,2067,GFDL-ESM4,5.115,3.281
Reykjavik,ssp585,2068,GFDL-ESM4,4.812,2.496
Reykjavik,ssp585,2069,GFDL-ESM4,4.86,2.856
Reykjavik,ssp585,2070,GFDL-ESM4,5.311,3.51
Reykjavik,ssp585,2071,GFDL-ESM4,4.877,3.066
Reykjavik,ssp585,2072,GFDL-ESM4,4.733,2.617
Reykjavik,ssp585,2073,GFDL-ESM4,5.681,2.996
Reykjavik,ssp585,2074,GFDL-ESM4,4.964,2.991
Reykjavik,ssp585,2075,GFDL-ESM4,4.904,3.124
Reykjavik,ssp585,2076,GFDL-ESM4,4.037,3.405
Reykjavik,ssp585,2077,GFDL-ESM4,3.784,2.451
Reykjavik,ssp585,2078,GFDL-ESM4,4.563,2.806
Reykjavik,ssp585,2079,GFDL-ESM4,4.733,3.111
Reykjavik,ssp585,2080,GFDL-ESM4,4.722,2.844
Reykjavik,ssp585,2081,GFDL-ESM4,4.125,2.894
Reykjavik,ssp585,2082,GFDL-ESM4,4.888,2.987
Reykjavik,ssp585,2083,GFDL-ESM4,6.11,2.602
Reykjavik,ssp585,2084,GFDL-ESM4,5.704,2.947
Reykjavik,ssp585,2085,GFDL-ESM4,6.229,2.871
Reykjavik,ssp585,2086,GFDL-ESM4,5.491,3.019
Reykjavik,ssp585,2087,GFDL-ESM4,4.783,3.117
Reykjavik,ssp585,2088,GFDL-ESM4,4.895,3.721
Reykjavik,ssp585,2089,GFDL-ESM4,5.07,3.087
Reykjavik,ssp585,2090,GFDL-ESM4,5.106,3.041
Reykjavik,ssp585,2091,GFDL-ESM4,5.365,2.553
Reykjavik,ssp585,2092,GFDL-ESM4,6.083,2.371
Reykjavik,ssp585,2093,GFDL-ESM4,6.105,3.276
Reykjavik,ssp585,2094,GFDL-ESM4,6.19,3.334
Reykjavik,ssp585,2095,GFDL-ESM4,5.88,2.935
Reykjavik,ssp585,2096,GFDL-ESM4,5.733,2.742
Reykjavik,ssp585,2097,GFDL-ESM4,6.406,3.049
Reykjavik,ssp585,2098,GFDL-ESM4,5.75,2.835
Reykjavik,ssp585,2099,GFDL-ESM4,5.565,2.898
Reykjavik,ssp585,2100,GFDL-ESM4,5.729,2.917
Reykjavik,historical,1850,IPSL-CM6A-LR,1.816,2.612
Reykjavik,historical,1851,IPSL-CM6A-LR,2.502,2.413
Reykjavik,historical,1852,IPSL-CM6A-LR,2.139,2.594
Reykjavik,historical,1853,IPSL-CM6A-LR,2.379,2.947
Reykjavik,historical,1854,IPSL-CM6A-LR,2.348,2.531
Reykjavik,historical,1855,IPSL-CM6A-LR,1.722,2.89
Reykjavik,historical,1856,IPSL-CM6A-LR,2.259,2.565
Reykjavik,historical,1857,IPSL-CM6A-LR,2.385,2.217
Reykjavik,historical,1858,IPSL-CM6A-LR,2.481,1.983
Reykjavik,historical,1859,IPSL-CM6A-LR,1.562,2.373
Reykjavik,historical,1860,IPSL-CM6A-LR,1.761,3.16
Reykjavik,historical,1861,IPSL-CM6A-LR,2.237,2.759
Reykjavik,historical,1862,IPSL-CM6A-LR,0.705,2.681
Reykjavik,historical,1863,IPSL-CM6A-LR,2.526,2.658
Reykjavik,historical,1864,IPSL-CM6A-LR,2.458,2.116
Reykjavik,historical,1865,IPSL-CM6A-LR,2.489,2.976
Reykjavik,historical,1866,IPSL-CM6A-LR,3.344,2.892
Reykjavik,historical,1867,IPSL-CM6A-LR,3.39,2.116
Reykjavik,historical,1868,IPSL-CM6A-LR,2.482,2.314
Reykjavik,historical,1869,IPSL-CM6A-LR,2.629,2.388
Reykjavik,historical,1870,IPSL-CM6A-LR,3.413,2.682
Reykjavik,historical,1871,IPSL-CM6A-LR,2.337,2.812
Reykjavik,historical,1872,IPSL-CM6A-LR,2.761,2.567
Reykjavik,historical,1873,IPSL-CM6A-LR,3.195,2.262
Reykjavik,historical,1874,IPSL-CM6A-LR,3.409,2.767
Reykjavik,historical,1875,IPSL-CM6A-LR,3.09,2.637
Reykjavik,historical,1876,IPSL-CM6A-LR,3.826,2.531
Reykjavik,historical,1877,IPSL-CM6A-LR,3.144,2.555
Reykjavik,historical,1878,IPSL-CM6A-LR,3.464,3.366
Reykjavik,historical,1879,IPSL-CM6A-LR,2.528,2.682
Reykjavik,historical,1880,IPSL-CM6A-LR,2.096,2.288
Reykjavik,historical,1881,IPSL-CM6A-LR,3.555,2.6
Reykjavik,historical,1882,IPSL-CM6A-LR,3.148,2.957
Reykjavik,historical,1883,IPSL-CM6A-LR,2.98,3.286
Reykjavik,historical,1884,IPSL-CM6A-LR,3.273,2.886
Reykjavik,historical,1885,IPSL-CM6A-LR,2.696,2.52
Reykjavik,historical,1886,IPSL-CM6A-LR,2.422,2.465
Reykjavik,historical,1887,IPSL-CM6A-LR,3.38,2.829
Reykjavik,historical,1888,IPSL-CM6A-LR,2.725,2.699
Reykjavik,historical,1889,IPSL-CM6A-LR,2.775,3.176
Reykjavik,historical,1890,IPSL-CM6A-LR,3.009,1.648
Reykjavik,historical,1891,IPSL-CM6A-LR,2.273,2.222
Reykjavik,historical,1892,IPSL-CM6A-LR,3.049,2.522
Reykjavik,historical,1893,IPSL-CM6A-LR,1.835,3.175
Reykjavik,historical,1894,IPSL-CM6A-LR,2.475,2.654
Reykjavik,historical,1895,IPSL-CM6A-LR,3.477,2.298
Reykjavik,historical,1896,IPSL-CM6A-LR,3.403,3.316
Reykjavik,historical,1897,IPSL-CM6A-LR,2.77,2.714
Reykjavik,historical,1898,IPSL-CM6A-LR,3.054,2.278
Reykjavik,historical,1899,IPSL-CM6A-LR,2.63,2.502
Reykjavik,historical,1900,IPSL-CM6A-LR,1.842,2.498
Reykjavik,historical,1901,IPSL-CM6A-LR,0.81,2.231
Reykjavik,historical,1902,IPSL-CM6A-LR,1.73,2.58
Reykjavik,historical,1903,IPSL-CM6A-LR,1.332,1.63
Reykjavik,historical,1904,IPSL-CM6A-LR,1.926,2.193
Reykjavik,historical,1905,IPSL-CM6A-LR,1.123,2.72
Reykjavik,historical,1906,IPSL-CM6A-LR,1.568,2.325
Reykjavik,historical,1907,IPSL-CM6A-LR,2.424,2.346
Reykjavik,historical,1908,IPSL-CM6A-LR,2.319,2.516
Reykjavik,historical,1909,IPSL-CM6A-LR,3.006,2.479
Reykjavik,historical,1910,IPSL-CM6A-LR,1.588,2.24
Reykjavik,historical,1911,IPSL-CM6A-LR,2.114,2.455
Reykjavik,historical,1912,IPSL-CM6A-LR,2.65,2.19
Reykjavik,historical,1913,IPSL-CM6A-LR,2.529,2.566
Reykjavik,historical,1914,IPSL-CM6A-LR,2.665,2.411
Reykjavik,historical,1915,IPSL-CM6A-LR,2.244,2.236
Reykjavik,historical,1916,IPSL-CM6A-LR,3.256,3.299
Reykjavik,historical,1917,IPSL-CM6A-LR,2.779,3.251
Reykjavik,historical,1918,IPSL-CM6A-LR,1.836,2.8
Reykjavik,historical,1919,IPSL-CM6A-LR,2.953,2.9
Reykjavik,historical,1920,IPSL-CM6A-LR,2.395,2.601
Reykjavik,historical,1921,IPSL-CM6A-LR,2.095,2.79
Reykjavik,historical,1922,IPSL-CM6A-LR,2.446,2.444
Reykjavik,historical,1923,IPSL-CM6A-LR,3.241,2.825
Reykjavik,historical,1924,IPSL-CM6A-LR,2.843,3.043
Reykjavik,historical,1925,IPSL-CM6A-LR,3.009,2.9
Reykjavik,historical,1926,IPSL-CM6A-LR,3.347,2.715
Reykjavik,historical,1927,IPSL-CM6A-LR,3.416,2.289
Reykjavik,historical,1928,IPSL-CM6A-LR,2.394,2.413
Reykjavik,historical,1929,IPSL-CM6A-LR,3.017,2.681
Reykjavik,historical,1930,IPSL-CM6A-LR,2.964,2.329
Reykjavik,historical,1931,IPSL-CM6A-LR,2.376,2.635
Reykjavik,historical,1932,IPSL-CM6A-LR,2.103,2.751
Reykjavik,historical,1933,IPSL-CM6A-LR,3.08,2.301
Reykjavik,historical,1934,IPSL-CM6A-LR,3.287,2.626
Reykjavik,historical,1935,IPSL-CM6A-LR,2.595,3.739
Reykjavik,historical,1936,IPSL-CM6A-LR,3.301,2.952
Reykjavik,historical,1937,IPSL-CM6A-LR,1.91,2.727
Reykjavik,historical,1938,IPSL-CM6A-LR,3.483,2.454
Reykjavik,historical,1939,IPSL-CM6A-LR,3.062,3.2
Reykjavik,historical,1940,IPSL-CM6A-LR,1.089,2.756
Reykjavik,historical,1941,IPSL-CM6A-LR,1.69,2.991
Reykjavik,historical,1942,IPSL-CM6A-LR,2.135,2.41
Reykjavik,historical,1943,IPSL-CM6A-LR,1.617,3.222
Reykjavik,historical,1944,IPSL-CM6A-LR,2.058,2.706
Reykjavik,historical,1945,IPSL-CM6A-LR,1.381,2.465
Reykjavik,historical,1946,IPSL-CM6A-LR,2.401,2.125
Reykjavik,historical,1947,IPSL-CM6A-LR,1.269,2.39
Reykjavik,historical,1948,IPSL-CM6A-LR,1.953,2.624
Reykjavik,historical,1949,IPSL-CM6A-LR,2.165,2.217
Reykjavik,historical,1950,IPSL-CM6A-LR,3.216,2.391
Reykjavik,historical,1951,IPSL-CM6A-LR,2.439,2.833
Reykjavik,historical,1952,IPSL-CM6A-LR,2.756,2.485
Reykjavik,historical,1953,IPSL-CM6A-LR,1.508,2.885
Reykjavik,historical,1954,IPSL-CM6A-LR,2.74,2.881
Reykjavik,historical,1955,IPSL-CM6A-LR,1.697,2.424
Reykjavik,historical,1956,IPSL-CM6A-LR,2.084,2.683
Reykjavik,historical,1957,IPSL-CM6A-LR,2.759,2.7
Reykjavik,historical,1958,IPSL-CM6A-LR,3.43,2.569
Reykjavik,historical,1959,IPSL-CM6A-LR,4.234,2.469
Reykjavik,historical,1960,IPSL-CM6A-LR,3.512,3.128
Reykjavik,historical,1961,IPSL-CM6A-LR,2.969,2.594
Reykjavik,historical,1962,IPSL-CM6A-LR,3.205,2.313
